出表日期,年度,季別,公司代號,公司名稱,產業別,基本每股盈餘(元),普通股每股面額,營業收入,營業利益,營業外收入及支出,稅後淨利
"1100421","109","4","4739","康普材料科技股份有限公司","化學工業","1.73","新台幣                 10.0000元","5285365.00","216302.00","-9868.00","165645.00"
"1100421","109","4","4746","台耀化學股份有限公司","生技醫療業","3.78","新台幣                 10.0000元","3075457.00","28013.00","333155.00","329178.00"
"1100421","109","4","4755","三福化工股份有限公司","化學工業","4.36","新台幣                 10.0000元","3818716.00","470903.00","31317.00","399473.00"
"1100421","109","4","4763","濟南大自然新材料股份有限公司","化學工業","10.07","新台幣                 10.0000元","2353380.00","499215.00","53635.00","509581.00"
"1100421","109","4","4764","雙鍵化工股份有限公司","化學工業","0.81","新台幣                 10.0000元","2632875.00","89682.00","20302.00","62801.00"
"1100421","109","4","4766","南寶樹脂化學工廠股份有限公司","化學工業","10.12","新台幣                 10.0000元","15551344.00","1501700.00","104392.00","1267122.00"
"1100421","109","4","4807","日成控股股份有限公司","貿易百貨","2.31","新台幣                 10.0000元","1765557.00","114895.00","9399.00","97648.00"
"1100421","109","4","4904","遠傳電信股份有限公司","通信網路業","2.56","新台幣                 10.0000元","79500965.00","11037699.00","-845231.00","8444622.00"
"1100421","109","4","4906","正文科技股份有限公司","通信網路業","3.86","新台幣                 10.0000元","19929372.00","467913.00","1105259.00","1407574.00"
"1100421","109","4","4912","聯德控股股份有限公司","電子零組件業","9.57","新台幣                 10.0000元","5471250.00","685261.00","-42244.00","454923.00"
"1100421","109","4","4915","致伸科技股份有限公司","電子零組件業","4.30","新台幣                 10.0000元","68240939.00","2299797.00","178640.00","1944267.00"
"1100421","109","4","4916","事欣科技股份有限公司","電腦及週邊設備業","-1.78","新台幣                 10.0000元","3377878.00","-111611.00","-53878.00","-180876.00"
"1100421","109","4","4919","新唐科技股份有限公司","半導體業","1.81","新台幣                 10.0000元","20668056.00","322282.00","421143.00","532785.00"
"1100421","109","4","4927","泰鼎國際股份有限公司","電子零組件業","6.31","新台幣                 10.0000元","11832513.00","1194111.00","44566.00","1203755.00"
"1100421","109","4","4930","燦星網通股份有限公司","電器電纜","2.23","新台幣                 10.0000元","9466877.00","819442.00","14527.00","612482.00"
"1100421","109","4","4934","太極能源科技股份有限公司","光電業","0.01","新台幣                 10.0000元","2193597.00","-5148.00","-11888.00","-5340.00"
"1100421","109","4","4935","茂林光電科技(開曼)股份有限公司","光電業","10.35","新台幣                 10.0000元","11205768.00","1575457.00","-88150.00","1355051.00"
"1100421","109","4","4938","和碩聯合科技股份有限公司","電腦及週邊設備業","7.73","新台幣                 10.0000元","1399332906.00","19062736.00","10380547.00","22419552.00"
"1100421","109","4","4942","嘉彰股份有限公司","光電業","4.76","新台幣                 10.0000元","7263201.00","902481.00","44089.00","676365.00"
"1100421","109","4","4943","開曼康而富控股股份有限公司","電子零組件業","-0.93","新台幣                 10.0000元","4304546.00","-38532.00","-110741.00","-185647.00"
"1100421","109","4","4952","凌通科技股份有限公司","半導體業","2.59","新台幣                 10.0000元","2899677.00","323372.00","6162.00","282037.00"
"1100421","109","4","4956","光鋐科技股份有限公司","光電業","0.16","新台幣                 10.0000元","1302811.00","14257.00","4024.00","16164.00"
"1100421","109","4","4958","臻鼎科技控股股份有限公司","電子零組件業","8.90","新台幣                 10.0000元","131278537.00","14140216.00","-346226.00","11508290.00"
"1100421","109","4","4960","誠美材料科技股份有限公司","光電業","-0.13","新台幣                 10.0000元","9456875.00","-269648.00","179071.00","-91471.00"
"1100421","109","4","4961","天鈺科技股份有限公司","半導體業","4.07","新台幣                 10.0000元","10879700.00","793248.00","43092.00","731828.00"
"1100421","109","4","4967","十銓科技股份有限公司","半導體業","2.06","新台幣                 10.0000元","7501914.00","189568.00","-9330.00","141292.00"
"1100421","109","4","4968","立積電子股份有限公司","半導體業","13.82","新台幣                 10.0000元","5350200.00","1007952.00","9155.00","866216.00"
"1100421","109","4","4976","佳凌科技股份有限公司","光電業","-0.50","新台幣                 10.0000元","1371127.00","-69346.00","7385.00","-56832.00"
"1100421","109","4","4977","眾達科技股份有限公司","通信網路業","8.02","新台幣                 10.0000元","3339200.00","456968.00","100189.00","538647.00"
"1100421","109","4","4989","李長榮科技股份有限公司","電子零組件業","0.22","新台幣                 10.0000元","2796303.00","68381.00","-25478.00","34323.00"
"1100421","109","4","4994","傳奇網路遊戲股份有限公司","資訊服務業","3.91","新台幣                 10.0000元","3246437.00","558956.00","-6515.00","432923.00"
"1100421","109","4","4999","鑫禾科技股份有限公司","電子零組件業","5.66","新台幣                 10.0000元","2940744.00","655253.00","-110178.00","420879.00"
"1100421","109","4","5007","三星科技股份有限公司","鋼鐵工業","2.04","新台幣                 10.0000元","5072643.00","657363.00","102454.00","615656.00"
"1100421","109","4","5203","訊連科技股份有限公司","資訊服務業","2.26","新台幣                 10.0000元","1640662.00","237449.00","16167.00","188421.00"
"1100421","109","4","5215","科嘉(開曼)股份有限公司","電腦及週邊設備業","13.11","新台幣                 10.0000元","3718647.00","1070522.00","-47075.00","742244.00"
"1100421","109","4","5225","東科控股股份有限公司","其他電子業","-11.09","新台幣                 10.0000元","8941255.00","-605086.00","-75972.00","-676356.00"
"1100421","109","4","5234","達興材料股份有限公司","光電業","6.15","新台幣                 10.0000元","4296103.00","733386.00","-11904.00","631304.00"
"1100421","109","4","5243","乙盛精密工業股份有限公司","光電業","2.74","新台幣                 10.0000元","9889935.00","674021.00","-61992.00","460937.00"
"1100421","109","4","5258","虹堡科技股份有限公司","電腦及週邊設備業","2.23","新台幣                 10.0000元","3734514.00","223281.00","51739.00","208003.00"
"1100421","109","4","5269","祥碩科技股份有限公司","半導體業","44.16","新台幣                 10.0000元","6987470.00","2472712.00","872207.00","2927912.00"
"1100421","109","4","5283","禾聯碩股份有限公司","電器電纜","12.73","新台幣                 10.0000元","6032747.00","1097065.00","77475.00","940023.00"
"1100421","109","4","5284","經寶精密控股股份有限公司","其他","2.65","新台幣                 10.0000元","1259442.00","113840.00","14612.00","117284.00"
"1100421","109","4","5285","界霖科技股份有限公司","半導體業","1.37","新台幣                 10.0000元","4347192.00","225568.00","-59645.00","129038.00"
"1100421","109","4","5288","開曼商豐祥控股股份有限公司","電機機械","8.40","新台幣                 10.0000元","4658907.00","614527.00","104080.00","553202.00"
"1100421","109","4","5388","中磊電子股份有限公司","通信網路業","3.66","新台幣                 10.0000元","36096281.00","1135039.00","-25902.00","900626.00"
"1100421","109","4","5434","崇越科技股份有限公司","電子通路業","11.38","新台幣                 10.0000元","36167994.00","2061711.00","497715.00","2065325.00"
"1100421","109","4","5469","瀚宇博德股份有限公司","電子零組件業","6.15","新台幣                 10.0000元","45704270.00","5363582.00","422230.00","4095395.00"
"1100421","109","4","5471","松翰科技股份有限公司","半導體業","6.11","新台幣                 10.0000元","5370626.00","1236163.00","2059.00","1025601.00"
"1100421","109","4","5484","慧友電子股份有限公司","光電業","-0.71","新台幣                 10.0000元","310453.00","-82971.00","42538.00","-48080.00"
"1100421","109","4","5515","建國工程股份有限公司","建材營造","1.43","新台幣                 10.0000元","6762818.00","221871.00","161941.00","374744.00"
"1100421","109","4","5519","隆大營建事業股份有限公司","建材營造","2.07","新台幣                 10.0000元","3409980.00","515407.00","22727.00","453059.00"
"1100421","109","4","5521","工信工程股份有限公司","建材營造","2.26","新台幣                 10.0000元","7159730.00","1149068.00","-83845.00","1007121.00"
"1100421","109","4","5522","遠雄建設事業股份有限公司","建材營造","4.86","新台幣                 10.0000元","26845946.00","5099964.00","-182940.00","3838255.00"
"1100421","109","4","5525","順天建設股份有限公司","建材營造","0.17","新台幣                 10.0000元","1000376.00","17207.00","31712.00","44132.00"
"1100421","109","4","5531","鄉林建設事業股份有限公司","建材營造","0.17","新台幣                 10.0000元","5915557.00","405691.00","-255433.00","107806.00"
"1100421","109","4","5533","皇鼎建設開發股份有限公司","建材營造","0.85","新台幣                 10.0000元","3834898.00","313418.00","-40563.00","242758.00"
"1100421","109","4","5534","長虹建設股份有限公司","建材營造","9.02","新台幣                 10.0000元","9197553.00","2504834.00","282592.00","2619876.00"
"1100421","109","4","5538","開曼東明控股股份有限公司","鋼鐵工業","2.94","新台幣                 10.0000元","9171338.00","693083.00","-102484.00","494824.00"
"1100421","109","4","5546","永固集團股份有限公司","建材營造","10.05","新台幣                 10.0000元","5373642.00","886872.00","32529.00","731809.00"
"1100421","109","4","5607","遠雄自貿港投資控股股份有限公司","航運業","2.01","新台幣                 10.0000元","1907389.00","675504.00","-79081.00","588084.00"
"1100421","109","4","5608","四維航業股份有限公司","航運業","-3.27","新台幣                 10.0000元","2670823.00","-687898.00","-314667.00","-1007168.00"
"1100421","109","4","5706","鳳凰國際旅行社股份有限公司","觀光事業","0.15","新台幣                 10.0000元","489508.00","-46931.00","63558.00","13477.00"
"1100421","109","4","5871","中租控股股份有限公司","其他","12.20","新台幣                 10.0000元","59477759.00","23675886.00","989608.00","17538421.00"
"1100421","109","4","5876","上海商業儲蓄銀行股份有限公司","金融保險業","3.01","新台幣                 10.0000元","37831777.00","--","--","17814616.00"
"1100421","109","4","5880","合作金庫金融控股股份有限公司","金融保險業","1.24","新台幣                 10.0000元","51765987.00","--","--","17134991.00"
"1100421","109","4","5906","台南生活(開曼)股份有限公司","貿易百貨","2.35","新台幣                 10.0000元","1783704.00","98477.00","15379.00","81142.00"
"1100421","109","4","5907","Grand Ocean RetailGroupLimited","貿易百貨","-0.62","新台幣                 10.0000元","4790864.00","246480.00","-427889.00","-122122.00"
"1100421","109","4","6005","群益金鼎證券股份有限公司","金融保險業","1.64","新台幣                 10.0000元","9724095.00","3252195.00","1130505.00","3840679.00"
"1100421","109","4","6024","群益期貨股份有限公司","金融保險業","3.07","新台幣                 10.0000元","2425823.00","371097.00","413409.00","622344.00"
"1100421","109","4","6108","競國實業股份有限公司","電子零組件業","-0.52","新台幣                 10.0000元","8308167.00","233098.00","-314762.00","-83160.00"
"1100421","109","4","6112","聚碩科技股份有限公司","資訊服務業","2.91","新台幣                 10.0000元","13512521.00","649970.00","80180.00","576099.00"
"1100421","109","4","6115","鎰勝工業股份有限公司","電子零組件業","2.58","新台幣                 10.0000元","6174144.00","847473.00","-72901.00","481262.00"
"1100421","109","4","6116","瀚宇彩晶股份有限公司","光電業","1.25","新台幣                 10.0000元","19553306.00","2708979.00","1159605.00","3835096.00"
"1100421","109","4","6117","迎廣科技股份有限公司","電腦及週邊設備業","-0.86","新台幣                 10.0000元","2202994.00","-70149.00","-18582.00","-91303.00"
"1100421","109","4","6120","達運精密工業股份有限公司","光電業","-1.86","新台幣                 10.0000元","14290244.00","-1578661.00","170725.00","-1240799.00"
"1100421","109","4","6128","上福全球科技股份有限公司","電腦及週邊設備業","1.16","新台幣                 10.0000元","4239384.00","61914.00","135076.00","148632.00"
"1100421","109","4","6131","鈞泰國際股份有限公司","光電業","0.46","新台幣                 10.0000元","15310.00","-30280.00","44055.00","13116.00"
"1100421","109","4","6133","金橋科技股份有限公司","電子零組件業","0.02","新台幣                 10.0000元","947499.00","-49983.00","45659.00","1919.00"
"1100421","109","4","6136","富爾特科技股份有限公司","通信網路業","0.48","新台幣                 10.0000元","652952.00","-33873.00","87079.00","56309.00"
"1100421","109","4","6139","亞翔工程股份有限公司","其他電子業","1.52","新台幣                 10.0000元","13916562.00","-129653.00","402083.00","209927.00"
"1100421","109","4","6141","柏承科技股份有限公司","電子零組件業","2.67","新台幣                 10.0000元","3267428.00","316585.00","79162.00","345825.00"
"1100421","109","4","6142","友勁科技股份有限公司","通信網路業","-1.89","新台幣                 10.0000元","3291260.00","-503091.00","68116.00","-434942.00"
"1100421","109","4","6152","百一電子股份有限公司","通信網路業","0.13","新台幣                 10.0000元","3054963.00","-53962.00","78336.00","24056.00"
"1100421","109","4","6153","嘉聯益科技股份有限公司","電子零組件業","1.18","新台幣                 10.0000元","16037113.00","411481.00","176415.00","657018.00"
"1100421","109","4","6155","鈞寶電子工業股份有限公司","電子零組件業","0.39","新台幣                 10.0000元","606740.00","42494.00","-2335.00","34073.00"
"1100421","109","4","6164","華興電子工業股份有限公司","光電業","-0.17","新台幣                 10.0000元","760612.00","-58120.00","17044.00","-16680.00"
"1100421","109","4","6165","浪凡網路科技股份有限公司","電子零組件業","1.16","新台幣                 10.0000元","845362.00","-11799.00","83114.00","62392.00"
"1100421","109","4","6166","凌華科技股份有限公司","電腦及週邊設備業","1.12","新台幣                 10.0000元","9635678.00","474846.00","-124034.00","241648.00"
"1100421","109","4","6168","宏齊科技股份有限公司","光電業","0.70","新台幣                 10.0000元","2507351.00","223902.00","-39694.00","143646.00"
"1100421","109","4","6172","互億科技股份有限公司","電腦及週邊設備業","0.40","新台幣                 10.0000元","518477.00","-2238.00","14844.00","12095.00"
"1100421","109","4","6176","瑞儀光電股份有限公司","光電業","11.24","新台幣                 10.0000元","56093201.00","7996245.00","-1050681.00","5227665.00"
"1100421","109","4","6177","達麗建設事業股份有限公司","建材營造","0.50","新台幣                 10.0000元","2103343.00","167648.00","-1389.00","149496.00"
"1100421","109","4","6183","關貿網路股份有限公司","資訊服務業","2.25","新台幣                 10.0000元","1899439.00","421316.00","-1369.00","337210.00"
"1100421","109","4","6184","大豐有線電視股份有限公司","其他","3.38","新台幣                 10.0000元","2005196.00","661176.00","-27874.00","501248.00"
"1100421","109","4","6189","豐藝電子股份有限公司","電子通路業","2.99","新台幣                 10.0000元","26710813.00","1032481.00","-284866.00","604676.00"
"1100421","109","4","6191","精成科技股份有限公司","電子零組件業","3.42","新台幣                 10.0000元","22816306.00","2357679.00","-5431.00","1665915.00"
"1100421","109","4","6192","巨路國際股份有限公司","其他電子業","6.96","新台幣                 10.0000元","5934549.00","959697.00","-18098.00","744132.00"
"1100421","109","4","6196","帆宣系統科技股份有限公司","其他電子業","4.88","新台幣                 10.0000元","25119857.00","1201498.00","-51748.00","875502.00"
"1100421","109","4","6197","佳必琪國際股份有限公司","電子零組件業","2.13","新台幣                 10.0000元","3582522.00","380294.00","-49208.00","270395.00"
"1100421","109","4","6201","亞弘電科技股份有限公司","其他電子業","3.35","新台幣                 10.0000元","3511749.00","387828.00","-19116.00","298681.00"
"1100421","109","4","6202","盛群半導體股份有限公司","半導體業","4.56","新台幣                 10.0000元","5614539.00","1124132.00","137276.00","1048117.00"
"1100421","109","4","6205","詮欣股份有限公司","電子零組件業","2.01","新台幣                 10.0000元","1334922.00","173136.00","5390.00","142062.00"
"1100421","109","4","6206","飛捷科技股份有限公司","電腦及週邊設備業","4.12","新台幣                 10.0000元","4432961.00","701392.00","38570.00","597928.00"
"1100421","109","4","6209","今國光學工業股份有限公司","光電業","-1.33","新台幣                 10.0000元","2979162.00","-213036.00","-864.00","-216792.00"
"1100421","109","4","6213","聯茂電子股份有限公司","電子零組件業","8.19","新台幣                 10.0000元","25421687.00","3218206.00","176315.00","2665565.00"
"1100421","109","4","6214","精誠資訊股份有限公司","資訊服務業","6.72","新台幣                 10.0000元","23735090.00","924873.00","926306.00","1675722.00"
"1100421","109","4","6215","和椿科技股份有限公司","其他電子業","0.96","新台幣                 10.0000元","1603098.00","72977.00","35359.00","78965.00"
"1100421","109","4","6216","居易科技股份有限公司","通信網路業","1.27","新台幣                 10.0000元","841245.00","145320.00","-19740.00","108723.00"
"1100421","109","4","6224","聚鼎科技股份有限公司","電子零組件業","5.01","新台幣                 10.0000元","1767267.00","423925.00","57562.00","400635.00"
"1100421","109","4","6225","天瀚科技股份有限公司","光電業","-0.05","新台幣                 10.0000元","23202.00","-6542.00","-218.00","-6760.00"
"1100421","109","4","6226","光鼎電子股份有限公司","光電業","-0.39","新台幣                 10.0000元","809208.00","-12182.00","-41925.00","-52067.00"
"1100421","109","4","6230","尼得科超眾科技股份有限公司","電腦及週邊設備業","9.06","新台幣                 10.0000元","9123421.00","1082676.00","-5713.00","782398.00"
"1100421","109","4","6235","華孚科技股份有限公司","電腦及週邊設備業","3.85","新台幣                 10.0000元","1997427.00","-29127.00","735713.00","649834.00"
"1100421","109","4","6239","力成科技股份有限公司","半導體業","8.60","新台幣                 10.0000元","76180649.00","10718170.00","-323219.00","8178977.00"
"1100421","109","4","6243","迅杰科技股份有限公司","半導體業","-0.82","新台幣                 10.0000元","636513.00","-25572.00","-35786.00","-61358.00"
"1100421","109","4","6251","定穎電子股份有限公司","電子零組件業","2.58","新台幣                 10.0000元","12624101.00","548775.00","229108.00","679065.00"
"1100421","109","4","6257","矽格股份有限公司","半導體業","4.22","新台幣                 10.0000元","12428549.00","2338745.00","-60169.00","1926589.00"
"1100421","109","4","6269","台郡科技股份有限公司","電子零組件業","8.63","新台幣                 10.0000元","29897996.00","3439319.00","357622.00","2934043.00"
"1100421","109","4","6271","同欣電子工業股份有限公司","半導體業","7.88","新台幣                 10.0000元","10178002.00","2005447.00","-156642.00","1450675.00"
"1100421","109","4","6277","宏正自動科技股份有限公司","電腦及週邊設備業","12.55","新台幣                 10.0000元","4823613.00","608350.00","1084968.00","1501978.00"
"1100421","109","4","6278","台灣表面黏著科技股份有限公司","光電業","7.50","新台幣                 10.0000元","41405758.00","2500065.00","387812.00","2188249.00"
"1100421","109","4","6281","全國電子股份有限公司","電子通路業","5.87","新台幣                 10.0000元","19476255.00","740850.00","-10838.00","581932.00"
"1100421","109","4","6282","康舒科技股份有限公司","電子零組件業","2.54","新台幣                 10.0000元","20983757.00","391210.00","1934437.00","1397900.00"
"1100421","109","4","6283","淳安電子股份有限公司","其他電子業","-0.25","新台幣                 10.0000元","1675786.00","-183788.00","97828.00","-85483.00"
"1100421","109","4","6285","啟碁科技股份有限公司","通信網路業","3.76","新台幣                 10.0000元","62648731.00","1472463.00","253289.00","1466920.00"
"1100421","109","4","6288","聯嘉光電股份有限公司","汽車工業","0.85","新台幣                 10.0000元","3776717.00","188519.00","-14993.00","143588.00"
"1100421","109","4","6289","華上光電股份有限公司","光電業","-0.79","新台幣                 10.0000元","77932.00","-136056.00","62822.00","-73234.00"
"1100421","109","4","6405","悅城科技股份有限公司","光電業","1.32","新台幣                 10.0000元","441734.00","-82156.00","199466.00","87165.00"
"1100421","109","4","6409","旭隼科技股份有限公司","其他電子業","25.31","新台幣                 10.0000元","13652564.00","2730474.00","-80923.00","2197144.00"
"1100421","109","4","6412","群光電能科技股份有限公司","電子零組件業","5.52","新台幣                 10.0000元","34863027.00","2825919.00","-104462.00","2127220.00"
"1100421","109","4","6414","樺漢科技股份有限公司","電腦及週邊設備業","12.13","新台幣                 10.0000元","84091485.00","3674025.00","302542.00","3155383.00"
"1100421","109","4","6415","矽力杰股份有限公司","半導體業","35.72","新台幣                 10.0000元","13876445.00","3108914.00","215881.00","3241795.00"
"1100421","109","4","6416","瑞祺電通股份有限公司","通信網路業","5.29","新台幣                 10.0000元","5465855.00","548138.00","3244.00","416837.00"
"1100421","109","4","6426","統新光訊股份有限公司","通信網路業","3.58","新台幣                 10.0000元","710777.00","181491.00","-14124.00","137872.00"
"1100421","109","4","6431","光麗光電科技股份有限公司","光電業","-1.38","新台幣                 10.0000元","152753.00","-64354.00","4840.00","-62874.00"
"1100421","109","4","6438","迅得機械股份有限公司","其他電子業","6.35","新台幣                 10.0000元","3395005.00","496856.00","9062.00","379262.00"
"1100421","109","4","6442","光紅建聖股份有限公司","通信網路業","-0.57","新台幣                 10.0000元","2413548.00","27283.00","-72969.00","-38051.00"
"1100421","109","4","6443","元晶太陽能科技股份有限公司","光電業","-0.74","新台幣                 10.0000元","4623829.00","-295041.00","-30362.00","-284866.00"
"1100421","109","4","6449","鈺邦科技股份有限公司","電子零組件業","3.10","新台幣                 10.0000元","2384625.00","386898.00","-41474.00","261615.00"
"1100421","109","4","6451","訊芯科技控股股份有限公司","半導體業","6.88","新台幣                 10.0000元","4849689.00","961606.00","44765.00","719556.00"
"1100421","109","4","6456","GIS Holding Limited","光電業","11.04","新台幣                 10.0000元","127104736.00","2538301.00","1369821.00","3730920.00"
"1100421","109","4","6464","台灣數位光訊科技股份有限公司","其他","8.54","新台幣                 10.0000元","4328920.00","1460352.00","-140756.00","1067431.00"
"1100421","109","4","6477","安集科技股份有限公司","光電業","2.65","新台幣                 10.0000元","2085142.00","329990.00","-24130.00","263449.00"
"1100421","109","4","6491","晶碩光學股份有限公司","生技醫療業","10.22","新台幣                 10.0000元","3978413.00","855688.00","-10834.00","715359.00"
"1100421","109","4","6504","南六企業股份有限公司","其他","20.02","新台幣                 10.0000元","9371410.00","2076654.00","-84066.00","1453723.00"
"1100421","109","4","6505","台塑石化股份有限公司","油電燃氣業","0.78","新台幣                 10.0000元","415281764.00","2768768.00","5896281.00","7372455.00"
"1100421","109","4","6515","穎崴科技股份有限公司","半導體業","17.42","新台幣                 10.0000元","2909821.00","667838.00","-5742.00","530965.00"
"1100421","109","4","6525","捷敏股份有限公司","半導體業","5.31","新台幣                 10.0000元","3750121.00","919572.00","-59655.00","684661.00"
"1100421","109","4","6531","愛普科技股份有限公司","半導體業","11.00","新台幣                 10.0000元","3549497.00","519746.00","420609.00","820983.00"
"1100421","109","4","6533","晶心科技股份有限公司","半導體業","0.82","新台幣                 10.0000元","581012.00","37622.00","1068.00","35142.00"
"1100421","109","4","6541","泰福生技股份有限公司","生技醫療業","-7.84","新台幣                 10.0000元","300.00","-2099577.00","-4635.00","-2104236.00"
"1100421","109","4","6552","易華電子股份有限公司","半導體業","1.57","新台幣                 10.0000元","2646853.00","182506.00","6651.00","148328.00"
"1100421","109","4","6558","興能高科技股份有限公司","其他電子業","0.72","新台幣                 10.0000元","1792597.00","103375.00","-25248.00","62389.00"
"1100421","109","4","6573","虹揚發展科技股份有限公司","半導體業","-2.54","新台幣                 10.0000元","1615250.00","-185049.00","-23402.00","-237460.00"
"1100421","109","4","6579","研揚科技股份有限公司","電腦及週邊設備業","3.58","新台幣                 10.0000元","5898185.00","620592.00","-17854.00","464171.00"
"1100421","109","4","6581","台灣鋼聯股份有限公司","其他","3.66","新台幣                 10.0000元","1622229.00","531497.00","-7890.00","407534.00"
"1100421","109","4","6582","申豐特用應材股份有限公司","橡膠工業","16.85","新台幣                 10.0000元","5268419.00","2201860.00","3718.00","1777831.00"
"1100421","109","4","6591","動力科技股份有限公司","電腦及週邊設備業","5.66","新台幣                 10.0000元","1578165.00","298993.00","-37022.00","163871.00"
"1100421","109","4","6592","和潤企業股份有限公司","其他","5.01","新台幣                 10.0000元","14665572.00","3205417.00","429179.00","2792480.00"
"1100421","109","4","6598","Applied BioCode Corporation","生技醫療業","-1.33","新台幣                 10.0000元","299015.00","-133514.00","30042.00","-103496.00"
"1100421","109","4","6605","帝寶工業股份有限公司","汽車工業","3.56","新台幣                 10.0000元","14260153.00","1027208.00","-253355.00","551800.00"
"1100421","109","4","6625","必應創造股份有限公司","其他","-3.30","新台幣                 10.0000元","795225.00","-148658.00","19404.00","-131861.00"
"1100421","109","4","6641","基士德科技股份有限公司","其他","6.52","新台幣                 10.0000元","1846674.00","262105.00","28844.00","215511.00"
"1100421","109","4","6655","科定企業股份有限公司","其他","4.09","新台幣                 10.0000元","2088346.00","372442.00","-38183.00","294938.00"
"1100421","109","4","6666","羅麗芬控股股份有限公司","生技醫療業","2.20","新台幣                 10.0000元","844885.00","59218.00","53035.00","103916.00"
"1100421","109","4","6668","中揚光電股份有限公司","光電業","1.85","新台幣                 10.0000元","1689699.00","208676.00","-26500.00","123054.00"
"1100421","109","4","6669","緯穎科技服務股份有限公司","電腦及週邊設備業","49.25","新台幣                 10.0000元","186927647.00","11241854.00","-354435.00","8609657.00"
"1100421","109","4","6670","復盛應用科技股份有限公司","其他","8.62","新台幣                 10.0000元","14229734.00","1640505.00","-165849.00","1212881.00"
"1100421","109","4","6671","三能集團控股股份有限公司","其他","3.66","新台幣                 10.0000元","1913403.00","275420.00","9054.00","220416.00"
"1100421","109","4","6672","騰輝電子國際集團股份有限公司","電子零組件業","5.28","新台幣                 10.0000元","4830183.00","532006.00","-61066.00","373253.00"
"1100421","109","4","6674","鋐寶科技股份有限公司","通信網路業","0.70","新台幣                 10.0000元","2704414.00","23065.00","21956.00","46723.00"
"1100421","109","4","6698","旭暉應用材料股份有限公司","其他電子業","0.07","新台幣                 10.0000元","620635.00","42391.00","15473.00","27586.00"
"1100421","109","4","6706","惠特科技股份有限公司","光電業","5.12","新台幣                 10.0000元","3159682.00","439663.00","-35848.00","342846.00"
"1100421","109","4","6715","嘉基科技股份有限公司","電子零組件業","4.77","新台幣                 10.0000元","2404160.00","402803.00","-45058.00","279530.00"
"1100421","109","4","6743","安普新股份有限公司","其他電子業","4.40","新台幣                 10.0000元","4998255.00","673173.00","-68568.00","495059.00"
"1100421","109","4","6754","匯僑室內裝修設計股份有限公司","其他","3.43","新台幣                 10.0000元","3117134.00","354409.00","23358.00","213206.00"
"1100421","109","4","6756","威鋒電子股份有限公司","半導體業","5.29","新台幣                 10.0000元","1969592.00","385638.00","-27981.00","318484.00"
"1100421","109","4","6776","展碁國際股份有限公司","電子通路業","2.63","新台幣                 10.0000元","17281341.00","176950.00","59602.00","194218.00"
"1100421","109","4","6781","AES Holding Co., Ltd.","電子零組件業","14.17","新台幣                 10.0000元","6306568.00","1226423.00","-25153.00","906913.00"
"1100421","109","4","8011","台通光電股份有限公司","通信網路業","-0.19","新台幣                 10.0000元","1437057.00","-31866.00","-16472.00","-66739.00"
"1100421","109","4","8016","矽創電子股份有限公司","半導體業","11.53","新台幣                 10.0000元","13804562.00","2383048.00","140578.00","2164113.00"
"1100421","109","4","8021","尖點科技股份有限公司","其他電子業","1.98","新台幣                 10.0000元","2973426.00","468306.00","-1857.00","304257.00"
"1100421","109","4","8028","昇陽國際半導體股份有限公司","半導體業","1.02","新台幣                 10.0000元","2442176.00","75892.00","18283.00","115558.00"
"1100421","109","4","8033","雷虎科技股份有限公司","其他","0.03","新台幣                 10.0000元","908235.00","-2833.00","44045.00","24471.00"
"1100421","109","4","8039","台虹科技股份有限公司","電子零組件業","3.70","新台幣                 10.0000元","8766318.00","1042885.00","-77088.00","784353.00"
"1100421","109","4","8046","南亞電路板股份有限公司","電子零組件業","5.67","新台幣                 10.0000元","38512743.00","4107541.00","-104483.00","3665917.00"
"1100421","109","4","8070","長華電材股份有限公司","電子通路業","1.56","新台幣                  1.0000元","16424018.00","1321077.00","292289.00","1362120.00"
"1100421","109","4","8072","陞泰科技股份有限公司","電子通路業","-0.15","新台幣                 10.0000元","1222174.00","2883.00","-3699.00","-3395.00"
"1100421","109","4","8081","致新科技股份有限公司","半導體業","12.24","新台幣                 10.0000元","7407799.00","1358725.00","-44934.00","1097448.00"
"1100421","109","4","8101","華冠通訊股份有限公司","通信網路業","-3.06","新台幣                 10.0000元","3056058.00","-698325.00","54978.00","-643349.00"
"1100421","109","4","8103","瀚荃股份有限公司","電子零組件業","2.70","新台幣                 10.0000元","3134712.00","385588.00","-41309.00","214340.00"
"1100421","109","4","8104","錸寶科技股份有限公司","光電業","3.06","新台幣                 10.0000元","1638051.00","191449.00","70358.00","207781.00"
"1100421","109","4","8105","凌巨科技股份有限公司","光電業","-2.47","新台幣                 10.0000元","7159043.00","-775475.00","-213336.00","-1090187.00"
"1100421","109","4","8110","華東科技股份有限公司","半導體業","0.51","新台幣                 10.0000元","5965534.00","-93554.00","320301.00","254887.00"
"1100421","109","4","8112","至上電子股份有限公司","電子通路業","4.22","新台幣                 10.0000元","137509979.00","2320009.00","11243.00","1834350.00"
"1100421","109","4","8114","振樺電子股份有限公司","電腦及週邊設備業","1.65","新台幣                 10.0000元","8089642.00","467067.00","-254813.00","106018.00"
"1100421","109","4","8131","福懋科技股份有限公司","半導體業","3.17","新台幣                 10.0000元","9706776.00","1685283.00","17529.00","1402677.00"
